country,country_code,unemployment,inflation,gdp_growth,life_expectancy,population_growth,unemployment_lag1,inflation_lag1,gdp_growth_lag1,life_expectancy_lag1,population_growth_lag1,unemployment_lag2,inflation_lag2,gdp_growth_lag2,life_expectancy_lag2,population_growth_lag2,unemployment_change_1y,inflation_change_1y,gdp_growth_change_1y,life_expectancy_change_1y,population_growth_change_1y,unemployment_trend_3y,inflation_trend_3y,gdp_growth_trend_3y,life_expectancy_trend_3y,population_growth_trend_3y
Burkina Faso,BFA,3.601,0.742910428668917,3.00027415814125,61.092,2.26973666268599,3.828,14.2902354303358,1.62673258211919,60.7,2.30907147387783,4.511,3.65326761825508,6.94252492572348,60.046,2.37649218888363,-0.22699999999999987,-13.547325001666882,1.37354157602206,0.3919999999999959,-0.039334811191840124,-0.45500000000000046,-1.4551785947930793,-1.9711253837911158,0.5229999999999952,-0.05337776309881984
Bangladesh,BGD,3.352,9.8835030377921,5.77511237007889,74.672,1.22171475464107,4.593,7.69695437176898,7.09982877575158,74.265,1.02423384746683,5.457,5.54565430773473,6.93867912442445,71.103,0.814977993693211,-1.241,2.1865486660231195,-1.3247164056726897,0.4069999999999965,0.19748090717424005,-1.0525,2.168924365028685,-0.5817833771727804,1.7845000000000026,0.20336838047392944
Bulgaria,BGR,4.319,9.44284140088564,1.68151074972904,75.7560975609756,-0.286577641861364,4.148,15.3252589264367,4.0838640915123,74.1609756097561,-0.650676134087796,5.166,3.29774435299506,7.82817232822165,71.2121951219512,-0.664652622488209,0.17100000000000026,-5.882417525551059,-2.40235334178326,1.595121951219511,0.36409849222643204,-0.4235,3.0725485239452914,-3.073330789246306,2.2719512195121987,0.18903749031342243
Bahrain,BHR,1.049,0.0746206782192255,3.87811614845566,81.284,3.37686417721007,1.265,3.62574104304482,6.18016125475185,80.992,1.34221960637543,1.548,-0.60631938514085,4.35004091668986,78.083,2.16102845934147,-0.21599999999999997,-3.5511203648255942,-2.3020451062961897,0.2920000000000016,2.03464457083464,-0.2495000000000001,0.3404700316800385,-0.23596238411709938,1.6005000000000063,0.6079178589342998
"Bahamas, The",BHS,8.645,3.05291578969742,3.04824180553773,74.552,0.477303918283875,9.25,5.60540633583043,10.8779009410268,74.491,0.293483989063331,11.078,2.90491262928478,17.5861390037409,70.752,0.128749531818761,-0.6050000000000004,-2.5524905461330096,-7.82965913548907,0.06100000000000705,0.18381992922054396,-1.2165,0.0740015802063199,-7.268948599101582,1.9000000000000126,0.17427719323255694
Bosnia and Herzegovina,BIH,10.668,6.1059011284828,1.99439414850893,77.85,-0.617510129445164,12.657,14.0208440826771,4.22681333390325,76.777,-1.24363802761194,14.897,1.98163900587622,7.39164256472846,74.567,-1.66384860150923,-1.9890000000000008,-7.9149429541942995,-2.2324191853943196,1.0729999999999933,0.626127898166776,-2.1144999999999996,2.0621310613032917,-2.698624208109764,1.6415000000000093,0.523169236032033
Belarus,BLR,3.461,5.00059903091312,4.12654007153881,74.1837804878049,-0.540824986374776,3.574,15.2096752740809,-4.65839591328999,74.1033658536585,-0.804228426880244,3.9,9.46028389623105,2.43886210234947,72.0714634146342,-0.82823272086807,-0.11299999999999999,-10.209076243167779,8.784935984828799,0.08041463414639338,0.26340344050546793,-0.21950000000000047,-2.229842432658963,0.8438389845946681,1.0561585365853505,0.14370386724664685
Belize,BLZ,8.278,4.38984017487674,0.500127941638667,73.566,2.05772774277288,8.682,6.27689319447543,9.25051329530994,72.19,1.85124805102003,10.302,3.2356365923707,17.9899244143607,70.917,1.1534704907648,-0.4039999999999999,-1.8870530195986897,-8.750385353671273,1.3760000000000048,0.20647969175284997,-1.012,0.5771017912530211,-8.744898236361017,1.3244999999999971,0.4521286260040399
Bolivia,BOL,3.024,2.57688800489192,2.51636590154891,68.581,1.37334382280772,3.552,1.74632872945968,3.74741781241461,67.434,1.16425907336882,5.089,0.737383721452274,10.0290488827886,61.427,1.01931284088344,-0.528,0.83055927543224,-1.2310519108656997,1.1470000000000056,0.20908474943889988,-1.0325000000000002,0.9197521417198231,-3.756341490619845,3.5769999999999995,0.17701549096214
Brazil,BRA,7.947,4.59356282283203,3.24165532813583,75.848,0.395928695574996,9.231,9.28010608956872,3.01669435408112,74.872,0.360180890872169,13.158,8.30165975585673,4.7626043797061,73.038,0.425360907216456,-1.2839999999999998,-4.68654326673669,0.2249609740547096,0.9759999999999991,0.03574780470282701,-2.6055,-1.8540484665123498,-0.7604745257851355,1.4049999999999896,-0.014716105820730034
Barbados,BRB,6.54,3.18718905472631,2.914357359625,76.178,0.0063755857590991,7.261,2.8095479742372,17.2264626793379,75.676,0.0605883465692588,11.015,2.4319068937480903,-0.0967779613221893,76.58,0.159263661079578,-0.7210000000000001,0.37764108048911016,-14.312105319712899,0.5019999999999953,-0.0542127608101597,-2.2375000000000007,0.3776410804891099,1.505567660473597,-0.20099999999999116,-0.07644403766023947
Brunei Darussalam,BRN,5.296,0.35706431153689,1.12764418162719,75.327,0.782881746925984,5.191,3.68225030604215,-1.62833154515108,72.917,0.804554269312164,4.905,1.73341388450593,-1.59076260099606,74.869,0.96027430523198,0.10500000000000043,-3.32518599450526,2.75597572677827,2.4099999999999966,-0.021672522386180004,0.19550000000000003,-0.6881747864845196,1.3592033913116248,0.22900000000000464,-0.08869627915299795
Bhutan,BTN,3.126,4.22934419929251,4.63215704523927,72.975,0.698146584889649,5.947,5.6391667139637,5.21386783786224,72.754,0.703183917780367,4.803,7.3468144053353,4.42136738945015,72.448,0.703488233671584,-2.821,-1.4098225146711902,-0.5817107926229692,0.22099999999998943,-0.00503733289071806,-0.8384999999999999,-1.5587351030213943,0.1053948278945598,0.26350000000000495,-0.002670824390967477
Botswana,BWA,23.381,5.06761549343829,3.20806812224438,69.163,1.64031664035479,23.615,11.665567478802,5.48601706446772,68.749,1.58848021878269,23.106,7.24097765588442,11.9162724376008,63.303,1.49130106425067,-0.2339999999999982,-6.59795198536371,-2.2779489422233405,0.4140000000000015,0.05183642157209989,0.1374999999999983,-1.0866810812230645,-4.35410215767821,2.9299999999999957,0.07450778805205996
Central African Republic,CAF,6.181,2.97913852618936,0.69996840076054,57.408,1.06107453184959,6.287,5.58316735183246,0.453901876447787,18.818,-0.275432271573156,6.701,4.25936417542868,0.982919996264229,40.279,1.68608971248183,-0.10599999999999987,-2.6040288256430997,0.246066524312753,38.59,1.336506803422746,-0.2600000000000005,-0.6401128246196597,-0.14147579775184455,8.564499999999997,-0.31250759031612046
Canada,CAN,5.415,3.87900159788425,1.52874550838358,81.6263414634146,2.90468017061162,5.279,6.80280115341612,4.18903628100851,81.0948780487805,1.80390457488184,7.527,3.39519318527527,5.95052802804381,81.4514634146342,0.553902422386893,0.13600000000000012,-2.9237995555318705,-2.6602907726249305,0.5314634146341035,1.1007755957297798,-1.0559999999999998,0.24190420630448992,-2.210891259830115,0.08743902439018718,1.175388874112363
Switzerland,CHE,4.043,2.13540088016386,0.683328174376044,84.1560975609756,1.26498425447772,4.122,2.83502798644451,3.04406102969423,83.6048780487805,0.829927183900371,5.013,0.581814168489855,5.55962020605844,83.7512195121951,0.765501039496593,-0.07899999999999974,-0.6996271062806496,-2.3607328553181857,0.5512195121950896,0.4350570705773489,-0.4850000000000002,0.7767933558370028,-2.4381460158411983,0.20243902439024336,0.2497416074905634
Chile,CHL,9.013,7.58168251407962,0.521367977246825,81.167,0.53962870957127,8.249,11.6438667110559,2.15399356192458,79.176,0.495789591494285,9.281,4.52456838259143,11.3149204879049,78.876,0.441498091207504,0.7639999999999993,-4.06218419697628,-1.632625584677755,1.9909999999999997,0.043839118076984984,-0.13400000000000178,1.5285570657440963,-5.396776255329038,1.145500000000012,0.04906530918188295
China,CHN,4.67,0.23483682889305,5.41484330099675,77.953,-0.103794531589067,4.98,1.9735755573905,3.1341888719577,78.202,-0.0130995013525784,4.55,0.981015135544881,8.57008513166322,78.117,0.0892522000412526,-0.3100000000000005,-1.73873872849745,2.28065442903905,-0.24899999999999523,-0.0906950302364886,0.060000000000000296,-0.3730891533259152,-1.5776209153332343,-0.08200000000000612,-0.09652336581515981
Cote d'Ivoire,CIV,2.263,4.36972254867474,6.60000045223954,61.944,2.50384681190665,2.31,5.23352856100842,6.39988362720531,61.562,2.51622934953513,2.623,4.15919657911797,7.06332910205232,60.29,2.47398737434864,-0.04700000000000015,-0.8638060123336802,0.20011682503422978,0.382000000000005,-0.012382537628480073,-0.1800000000000001,0.10526298477838526,-0.2316643249063899,0.827000000000002,0.014929718779004963
Cameroon,CMR,3.607,7.38281384280983,3.34756290750219,63.7,2.64245336134821,3.646,6.24767713343861,3.7367840056412,62.443,2.62905090961273,3.976,2.27185762503637,3.33885747179505,61.146,2.65496076580698,-0.0389999999999997,1.1351367093712206,-0.38922109813900985,1.257000000000005,0.01340245173548027,-0.1844999999999999,2.5554781088867298,0.004352717853570231,1.2770000000000008,-0.006253702229385023
"Congo, Rep.",COG,19.919,4.30174563591016,1.90686426346754,65.772,2.41919038084212,20.131,3.04344334698477,1.47535613247133,65.0,2.39665300284304,21.998,1.7156427545126,1.01507036990908,64.192,2.39414288318435,-0.21199999999999974,1.2583022889253894,0.4315081309962099,0.7720000000000056,0.022537377999079844,-1.0395000000000005,1.2930514406987796,0.44589694677922986,0.7900000000000039,0.012523748828885005
Colombia,COL,9.591,11.7359044948689,0.712380031974334,77.725,1.12092864340999,10.541,10.1772313546166,7.32827729427979,76.508,1.06829295530618,13.898,3.49505757399448,10.8011981904878,72.698,1.09642825395961,-0.9500000000000011,1.5586731402522993,-6.615897262305456,1.2169999999999987,0.05263568810381014,-2.1535,4.12042346043721,-5.044409079256732,2.513499999999994,0.012250194725190065
Comoros,COM,3.833,8.37373955490995,2.99521564038136,66.777,1.92327433672711,3.879,12.5320314570998,2.60301031927843,66.481,1.93837687010445,4.394,-0.0044179368234698,2.0001921183449,65.201,1.97631988078353,-0.04599999999999982,-4.15829190218985,0.3922053211029297,0.2960000000000065,-0.015102533377340022,-0.2805,4.189078745866711,0.49751176101822997,0.7880000000000109,-0.026522772028210077
Cabo Verde,CPV,11.882,3.72437535861454,4.7947613911073,76.059,0.497087597239901,12.239,7.93092928079189,15.843675684642,75.907,0.596688345869947,13.932,1.86215256793885,7.03353010694514,74.424,0.38203217521266,-0.3570000000000011,-4.20655392217735,-11.0489142935347,0.15200000000000102,-0.09960074863004603,-1.0250000000000028,0.9311113953378458,-1.119384357918918,0.8174999999999875,0.05752771101362054
Costa Rica,CRI,8.325,0.525193508693455,5.11192183224598,80.799,0.46646444898736,11.325,8.27477490232654,4.55149177958398,79.316,0.429453043658398,15.139,1.72647755109241,7.93576224743147,78.05,0.508564932290693,-3.0,-7.749581393633084,0.5604300526620003,1.483000000000004,0.03701140532896202,-3.4070000000000022,-0.6006420211994759,-1.4119202075927448,1.3744999999999945,-0.021050241651666492
Cyprus,CYP,5.835,3.54134188751663,3.61945644636856,81.648,1.0167681770201,6.806,8.39548297993334,8.27372597293814,80.434,1.06174678712373,7.513,2.44608867175474,11.3975590801512,80.573,1.1499785451605,-0.9710000000000001,-4.854141092416709,-4.65426952656958,1.2139999999999986,-0.04497861010363002,-0.8389999999999997,0.5476266078809457,-3.88905131689132,0.5375000000000114,-0.06660518407020016
Czechia,CZE,2.579,10.6612601372427,0.0475803308973752,79.8268292682927,1.78238907045946,2.224,15.100165146837,2.8471706583814,78.9292682926829,1.5709725672011,2.803,3.83984491500146,4.02901832055149,77.2219512195122,-1.81187141002542,0.355,-4.438905009594301,-2.7995903274840246,0.8975609756097924,0.21141650325836014,-0.11200000000000013,3.4107076111206207,-1.9907189948270565,1.3024390243902424,1.7971302402424396
Germany,DEU,3.071,5.94643667725823,-0.869647578573321,81.0414634146342,0.131511079477747,3.137,6.87257438551096,1.8092581243061,80.6080487804878,-0.0219565701848977,3.594,3.06666666666673,3.90999994204108,80.790243902439,0.0423270572552137,-0.06599999999999984,-0.92613770825273,-2.6789057028794208,0.4334146341463878,0.1534676496626447,-0.26149999999999946,1.4398850052957501,-2.3898237603072,0.12560975609759298,0.044592011111266636
Denmark,DNK,5.094,3.30517811237605,0.604587766175584,81.7536585365854,0.741185515720057,4.434,7.69656699889259,0.443832614908331,81.3048780487805,0.787502464739957,5.065,1.85304543989689,6.50025445756295,81.4048780487805,0.433414489409722,0.6600000000000001,-4.391388886516539,0.16075515126725298,0.4487804878049104,-0.04631694901990002,0.014499999999999834,0.7260663362395808,-2.947833345693684,0.17439024390244665,0.15388551315516752
Dominican Republic,DOM,5.555,4.78561281021135,2.19229848237939,73.72,0.891159203732232,5.504,8.81109209279587,5.23795652902595,74.211,0.959629735113671,7.702,8.24300347981809,14.0124289062207,71.757,1.04082961778304,0.051000000000000156,-4.025479282584519,-3.04565804664656,-0.49099999999999966,-0.06847053138143899,-1.073500000000001,-1.728695334803371,-5.910065211920656,0.9814999999999933,-0.07483520702540407
Algeria,DZA,11.645,9.32217375928322,4.10000000005964,76.261,1.49897601193923,12.382,9.26551551551552,3.60000000094915,76.129,1.58758210690673,13.656,7.22606307415477,3.79999999900707,75.208,1.61936460233826,-0.7370000000000001,0.0566582437676999,0.49999999911048976,0.1319999999999908,-0.08860609496750005,-1.005500000000001,1.0480553425642245,0.15000000052628448,0.526499999999999,-0.06019429519951495
Ecuador,ECU,3.51,2.21568764237058,1.98823813984235,77.392,0.872456027022398,3.713,3.46616972213076,5.86842354862311,76.577,0.796723652034201,4.504,0.133251386096389,9.42189269033631,72.746,0.774314023514489,-0.2030000000000003,-1.25048207976018,-3.8801854087807603,0.8149999999999977,0.07573237498819696,-0.49700000000000005,1.0412181281370958,-3.716827275246978,2.3229999999999915,0.04907100175395446
"Egypt, Arab Rep.",EGY,6.753,33.8847763115546,3.76028052279247,71.633,1.68834126904494,6.546,13.8956609775177,6.58784560886967,71.01,1.48609697540294,7.441,5.21404940513042,3.29064601202211,68.976,1.4908053906311,0.20699999999999985,19.989115334036903,-2.8275650860772,0.6229999999999905,0.20224429364199992,-0.3439999999999997,14.33536345321209,0.23481725538518047,1.3284999999999958,0.09876793920692004
Spain,ESP,12.179,3.53236133492432,2.46085796805582,83.9341463414634,1.17836618688432,13.033,8.39057634118626,6.37031712129601,83.1341463414634,0.718854879160094,14.914,3.09313511976419,6.68314420473001,83.1780487804878,0.178046695121711,-0.8539999999999992,-4.858215006261941,-3.90945915324019,0.7999999999999972,0.459511307724226,-1.3675000000000046,0.21961310758006614,-2.111143118337095,0.37804878048779533,0.5001597458813044
Estonia,EST,6.378,9.15922507983982,-2.74421914571231,78.7926829268293,1.57745133607335,5.571,19.3982634080616,-1.22616966587796,77.8439024390244,1.33655151148286,6.178,4.65316673847472,8.25488044580031,76.9439024390244,0.105996956310127,0.8070000000000004,-10.23903832822178,-1.51804947983435,0.9487804878048962,0.24089982459048986,0.1000000000000005,2.2530291706825527,-5.49954979575631,0.9243902439024472,0.7357271898816116
Ethiopia,ETH,3.375,30.2188278135278,6.59424599357075,67.315,2.6036241976442,3.386,33.8898797100898,5.32175988403378,66.897,2.62269500936104,3.935,26.8395221557722,5.64153069257077,65.33,2.67249538803955,-0.01100000000000012,-3.671051896562002,1.2724861095369704,0.41799999999999216,-0.019070811716840108,-0.2800000000000004,1.689652828877801,0.47635765049998957,0.9924999999999994,-0.03443559519767481
Finland,FIN,7.149,6.25064322154762,-0.939093459613758,81.5853658536585,0.499192375381062,6.719,7.12350773301402,0.763041912763526,81.1878048780488,0.271944526506117,7.617,2.19457432340007,2.67634641498897,81.8853658536585,0.207288594407348,0.4299999999999997,-0.8728645114663998,-1.7021353723772839,0.39756097560970716,0.22724784887494498,-0.2339999999999999,2.028034449073775,-1.8077199373013637,-0.14999999999999755,0.14595189048685692
Fiji,FJI,5.316,2.97544080604538,9.44245856738313,67.316,0.51237740019889,5.403,6.07882431529724,17.7451269773594,67.148,0.295294727557318,5.225,1.53454853751591,-4.3459619989752,64.904,0.190863715994045,-0.08699999999999974,-3.10338350925186,-8.302668409976272,0.16800000000000637,0.217082672641572,0.04549999999999967,0.7204461342647359,6.894210283179169,1.2059999999999882,0.16075684210242244
France,FRA,7.335,4.8783572650844,1.43921494437743,82.8317073170732,0.275093143443794,7.303,5.22236748369725,2.71676264185913,82.1292682926829,0.502320929337976,7.871,1.64233141038393,6.88233783360239,82.3243902439024,0.356902332389048,0.03200000000000003,-0.3440102186128495,-1.2775476974817,0.7024390243903014,-0.22722778589418202,-0.26799999999999996,1.6180129273502355,-2.721561444612481,0.25365853658540294,-0.04090459447262696
Gabon,GAB,20.161,3.62901534185376,2.43893665064327,68.337,2.19891289669511,20.319,4.23124798274579,3.03761449530657,67.713,2.24763901253797,21.223,1.0869074651941,1.46795731487489,67.072,2.30612435799096,-0.1579999999999977,-0.6022326408920304,-0.5986778446633001,0.6240000000000094,-0.04872611584286002,-0.5310000000000007,1.2710539383298298,0.48548966788419,0.6324999999999944,-0.05360573064792508
United Kingdom,GBR,4.025,6.79396706793963,0.271650048355255,81.2380975609756,1.30497972307431,3.768,7.92204883147902,5.14970388522993,81.0112195121951,0.921336799385098,4.864,2.51837109614213,8.5431118453255,80.6473170731707,0.358937930235741,0.25700000000000056,-1.1280817635393898,-4.878053836874675,0.226878048780506,0.38364292368921205,-0.4194999999999995,2.1377979858987497,-4.135730898485121,0.2953902439024437,0.4730208964192845
Georgia,GEO,11.549,2.48776056578715,7.83220126555726,74.496,0.0802640328443946,11.621,11.8981654203198,10.9585321385624,74.141,0.104889950638883,11.785,9.56691433824769,10.6442336580969,71.635,-0.379636607027231,-0.07200000000000095,-9.41040485453265,-3.1263308730051405,0.35499999999998977,-0.024625917794488403,-0.11800000000000042,-3.539576886230268,-1.4060161962698199,1.4304999999999992,0.22995031993581283
Ghana,GHA,2.829,38.1069656296501,3.14009099763754,65.498,1.90860289687983,2.87,31.2558951049016,3.80484980952164,65.246,1.92029034344132,3.2,9.9710886750444,5.07646643533542,64.286,1.95904584379494,-0.040999999999999925,6.851070524748497,-0.6647588118840999,0.25200000000000955,-0.011687446561490011,-0.18549999999999978,14.06793847730285,-0.9681877188489401,0.6059999999999979,-0.025221473457554777
Guinea,GIN,5.141,7.80497591927973,5.54172668627702,60.74,2.46199049961035,5.174,10.4930409984424,3.97240784200721,60.432,2.48250409145397,5.815,12.5972882566934,5.5823328114905,59.373,2.50610419423246,-0.03300000000000036,-2.6880650791626692,1.5693188442698096,0.30799999999999983,-0.020513591843620116,-0.3370000000000007,-2.3961561687068333,-0.020303062606740172,0.6834999999999976,-0.02205684731105459
"Gambia, The",GMB,6.479,16.9742129632327,5.9167957146697,65.86,2.30124049704572,6.067,11.5131198380505,5.49299823010114,64.859,2.31992109797091,6.213,7.37034758876618,5.25596878816744,63.847,2.36774778418782,0.4119999999999999,5.461093125182199,0.4237974845685599,1.0010000000000048,-0.01868060092518986,0.13299999999999892,4.801932687233259,0.3304134632511298,1.0064999999999917,-0.03325364357105011
Guinea-Bissau,GNB,2.632,7.10220928557059,5.82749502627256,64.085,2.24529187264064,2.666,9.39075933985203,5.52987253058352,63.605,2.24235388639993,3.016,2.24248879577658,5.05055831244401,61.653,2.23903878745423,-0.03399999999999981,-2.2885500542814405,0.29762249568903965,0.4799999999999969,0.0029379862407101776,-0.19200000000000014,2.4298602448970046,0.38846835691427545,1.2159999999999977,0.003126542593204571
Equatorial Guinea,GNQ,8.218,2.85949506037322,-5.08930872071532,63.707,2.41057232825781,8.334,4.78671704710803,3.22350831658598,63.355,2.5130374213272,8.821,-0.0971007664640198,0.860269956382069,62.447,2.43551071649529,-0.11599999999999966,-1.9272219867348097,-8.3128170373013,0.35200000000000387,-0.10246509306939,-0.301500000000001,1.4782979134186205,-2.9747893385486934,0.6299999999999999,-0.012469194118739963
Greece,GRC,11.023,3.46480128513405,2.13591131996631,81.7365853658537,-0.283349545727581,12.426,9.64525981280642,5.52198580589408,80.7878048780488,-1.25988945727074,14.656,1.22382501019854,8.65449786002131,80.0829268292683,-1.21680248998544,-1.4030000000000005,-6.1804585276723705,-3.3860744859277703,0.9487804878048962,0.976539911543159,-1.8165000000000007,1.1204881374677558,-3.2592932700274995,0.8268292682926828,0.4667264721289294
Guatemala,GTM,2.344,6.20657592272126,3.5331575177533,72.602,1.53986971917384,3.051,6.88512823344287,4.18451817243695,71.206,1.40623710213146,2.174,4.26105127422813,8.04170378184928,67.858,1.3807587059317,-0.7070000000000003,-0.67855231072161,-0.6513606546836499,1.3960000000000008,0.13363261704238005,0.08500000000000003,0.9727623242465653,-2.2542731320479916,2.3720000000000017,0.07955550662107022
Guyana,GUY,11.917,2.82110335099641,33.795011115873,70.18,0.57233513230005,11.907,6.11505550109935,63.3346343654855,69.888,0.751934221097092,14.576,5.03285574626702,20.0599975568418,64.323,0.985982406099209,0.009999999999999787,-3.2939521501029403,-29.539623249612497,0.2920000000000016,-0.179599088797042,-1.329500000000002,-1.105876197635305,6.867506779515605,2.928500000000001,-0.20682363689957944
"Hong Kong SAR, China",HKG,2.949,2.09660511249089,3.2238599613664,85.2473170731707,2.55352466697343,4.318,1.88136707196853,-3.68378414495199,83.6609756097561,-0.907914524343304,5.174,1.56875834445922,6.45444409087024,85.5326829268293,-0.91177674914823,-1.3689999999999998,0.21523804052236017,6.90764410631839,1.5863414634146125,3.4614391913167344,-1.1124999999999996,0.26392338401583476,-1.615292064751922,-0.14268292682930225,1.7326507080608295
Honduras,HND,6.07,6.66325180347457,3.57584760454412,72.884,1.71477388415816,8.774,9.08963911525025,4.14356194013767,72.715,1.67679658023776,8.506,4.48087963413445,12.5652843771279,69.492,1.66825063176954,-2.703999999999999,-2.42638731177568,-0.5677143355935499,0.16899999999999693,0.037977303920399885,-1.2179999999999995,1.09118608467006,-4.494718386291891,1.6960000000000002,0.02326162619431006
Croatia,HRV,6.121,7.9412817758683,3.76164540703459,78.4731707317073,0.104856226330186,6.811,10.7805806758686,7.29445343642668,77.5756097560976,-0.603521952188318,7.483,2.55450699642041,12.6322190351024,76.4243902439025,-0.904000889163613,-0.6899999999999995,-2.8392989000003004,-3.5328080293920903,0.897560975609693,0.7083781785185039,-0.6810000000000004,2.693387389723946,-4.435286814033906,1.0243902439023969,0.5044285577468994
Haiti,HTI,14.459,36.8135162780854,-1.86388420254838,64.936,1.15633263604117,14.54,33.98393194707,-1.68198396897978,63.948,1.12789828650149,15.296,16.8415240198785,-1.79823988931486,62.613,1.15604339382525,-0.08099999999999952,2.829584331015404,-0.18190023356859997,0.9880000000000067,0.02843434953968016,-0.41850000000000176,9.985996129103453,-0.032822156616759926,1.1614999999999909,0.00014462110796002078
Hungary,HUN,4.096,17.1249659678737,-0.817107370513455,76.5707317073171,-0.134269181500181,3.583,14.6081439492433,4.15238057779229,75.8682926829268,-0.268850150860009,4.021,5.11096534382855,7.22291580811137,74.0658536585366,-0.409163639262836,0.5129999999999999,2.5168220186304,-4.969487948305745,0.7024390243902872,0.13458096935982802,0.03749999999999979,6.007000312022575,-4.0200115893124115,1.2524390243902452,0.1374472288813275
Indonesia,IDN,3.308,3.66938654859761,5.04902331835997,71.146,0.842666137328498,3.462,4.20946463714784,5.30719722664799,70.925,0.746050469653246,3.827,1.56007882983334,3.70288562827751,67.452,0.704601321926319,-0.15400000000000036,-0.5400780885502301,-0.2581739082880192,0.22100000000000364,0.09661566767525209,-0.25950000000000045,1.0546538593821353,0.6730688450412297,1.8469999999999975,0.06903240770108958
India,IND,4.172,5.64914318907925,9.19075493028345,72.003,0.883289539766135,4.822,6.69903414079852,7.60936497768895,71.698,0.790200540609834,6.38,5.13140747176369,9.68959249192875,67.282,0.822648220128724,-0.6500000000000004,-1.04989095171927,1.5813899525945008,0.3050000000000068,0.09308899915630098,-1.103999999999999,0.25886785865777956,-0.24941878082264946,2.360500000000013,0.030320659818705537
Ireland,IRL,4.243,6.29942487419125,-2.53637409313261,82.8073170731707,1.87573900211149,4.465,7.82945736434105,7.51113888415304,82.509756097561,1.98101664069715,6.357,2.34034113447044,16.2581881158197,82.2536585365854,1.39579966615221,-0.22199999999999953,-1.5300324901498001,-10.04751297728565,0.29756097560969863,-0.1052776385856602,-1.057,1.9795418698604055,-9.397281104476152,0.27682926829263865,0.23996966797963978
"Iran, Islamic Rep.",IRN,8.129,44.5791857572797,5.33235117216407,77.654,1.20408185634218,9.085,43.4884641742179,4.35281087521344,76.799,1.20100285857304,9.282,43.3890162681514,4.13089685034471,73.752,0.831029236943935,-0.9560000000000013,1.0907215830618,0.9795402969506295,0.8549999999999898,0.0030789977691401127,-0.5765000000000003,0.5950847445641537,0.6007271609096803,1.9509999999999967,0.18652630969912248
Iraq,IRQ,15.239,4.35835351089586,0.517705525131191,72.324,2.25148890849618,15.41,4.99476596381044,7.95904804992662,72.037,2.29369659225826,16.173,6.04186489058044,1.50218070952037,70.704,2.24127347113109,-0.17099999999999937,-0.6364124529145796,-7.441342524795429,0.28699999999999193,-0.04220768376207973,-0.4670000000000009,-0.8417556898422901,-0.49223759219458835,0.8099999999999977,0.005107718682544929
Iceland,ISL,3.518,8.73630299937298,5.18615760140189,82.4560975609756,0.953546915490719,3.789,8.3087551155892,8.82069395623492,82.119512195122,2.51377343254216,6.029,4.44423970189739,5.1805719742238,83.1658536585366,1.6393166402584,-0.27100000000000035,0.42754788378377917,-3.6345363548330294,0.3365853658536082,-1.5602265170514409,-1.2555000000000003,2.1460316487377944,0.0027928135890460818,-0.3548780487805087,-0.34288486238384036
Israel,ISR,3.371,4.22522603168918,1.82652049482384,83.1951219512195,3.00437405991345,3.695,4.41162725488371,6.26326343841286,82.7,1.96636884788361,4.812,1.47965474722561,9.38837403354628,82.5,1.68190551747412,-0.32399999999999984,-0.18640122319452956,-4.43674294358902,0.4951219512195024,1.03800521202984,-0.7205000000000005,1.3727856422317852,-3.7809267693612183,0.34756097560974986,0.6612342712196649
Italy,ITA,7.627,5.62219442195901,0.975694840127005,83.3512195121951,-0.0499178457490556,8.069,8.20128991161718,4.82117669913565,82.7,-0.20230086688254,9.497,1.87378325762481,8.93106210800055,82.6463414634146,-0.515599998844444,-0.44200000000000106,-2.579095489658169,-3.845481859008645,0.6512195121950981,0.1523830211334844,-0.9350000000000003,1.8742055821671006,-3.977683633936773,0.35243902439026004,0.23284107654769415
Jamaica,JAM,3.022,6.47413734662063,2.74634433906714,71.479,0.0226098931571573,4.083,10.3495688391272,6.43930323656186,71.481,0.0515076570013975,5.188,5.86278242801063,5.70467978309095,69.085,0.244971341124232,-1.0610000000000004,-3.8754314925065696,-3.69295889749472,-0.001999999999995339,-0.0288977638442402,-1.0830000000000006,0.30567745930500223,-1.4791677220119048,1.1969999999999974,-0.11118072398353736
Jordan,JOR,16.62,2.08486986327134,2.88408339281683,77.814,1.61225050235636,18.2,4.22915568897117,2.64743514912058,77.088,1.70151702842564,19.837,1.34609377243118,3.65564358999147,74.204,1.83419162693059,-1.5799999999999983,-2.1442858256998303,0.23664824369625004,0.7259999999999991,-0.08926652606927998,-1.6085000000000023,0.3693880454200806,-0.38578009858732,1.8049999999999946,-0.11097056228711502
Japan,JPN,2.6,3.26813365933163,1.47503481053384,84.0412195121951,-0.487370782049143,2.614,2.49770278172255,0.941998775483285,83.9963414634146,-0.443851919148528,2.808,-0.233352779398264,2.69657404187188,84.4456097560976,-0.459952415807642,-0.01399999999999979,0.7704308776090798,0.533036035050555,0.04487804878050383,-0.04351886290061502,-0.10399999999999984,1.750743219364947,-0.6107696156690201,-0.20219512195125408,-0.013709183120750545
