country_code,unemployment,inflation,gdp_growth,life_expectancy,population_growth,unemployment_lag1,inflation_lag1,gdp_growth_lag1,life_expectancy_lag1,population_growth_lag1,unemployment_lag2,inflation_lag2,gdp_growth_lag2,life_expectancy_lag2,population_growth_lag2,unemployment_change_1y,inflation_change_1y,gdp_growth_change_1y,life_expectancy_change_1y,population_growth_change_1y,unemployment_trend_3y,inflation_trend_3y,gdp_growth_trend_3y,life_expectancy_trend_3y,population_growth_trend_3y
CHL,7.774416666666667,4.3017839838869945,2.415864883827865,79.90416666666667,1.040247384037177,7.647666666666667,3.948411852929777,2.8910756178149115,79.74325,1.0774953349995566,7.6725,3.0956488836370526,3.1992137395079023,79.73649999999999,1.1198923376783054,0.12675,0.35337213095721665,-0.47521073398704633,0.16091666666666643,-0.037247950962379595,0.05095833333333333,0.6030675501249708,-0.39167442784001844,0.08383333333333333,-0.03982247682056418
CHN,4.63,1.8979376319546943,6.33557722933255,77.39416666666666,0.39727573943760874,4.62,2.341192806428184,6.672784944838955,77.22216666666667,0.45146341664338724,4.5825,2.4413385727033083,7.294625203523164,77.01100000000001,0.49280168247929884,0.01,-0.44325517447349,-0.3372077155064042,0.17200000000000057,-0.054187677205778405,0.023750000000000018,-0.27170047037430706,-0.4795239870953063,0.19158333333333324,-0.047762971520845
CIV,3.1275,2.030170825757749,6.821546320045756,59.31783333333333,2.5383779523717034,3.53425,2.0753967759118956,5.824009012358645,58.820166666666665,2.510778858087289,3.892333333333333,1.7414740726074267,5.861356160014046,58.29683333333333,2.4847256741258934,-0.40675,-0.04522595015414671,0.9975373076871108,0.49766666666666676,0.02759909428441419,-0.3824166666666666,0.14434837657516122,0.4800950800158545,0.5105000000000001,0.02682613912290503
CMR,3.668833333333333,2.7244162486011696,3.9332467769415644,60.722833333333334,2.817886850865536,3.700583333333333,2.354156716954593,3.9358841417380863,60.20466666666667,2.8333843183188283,3.73925,1.939798661036657,3.8660708680363314,59.74816666666666,2.8524351980610465,-0.03174999999999999,0.3702595316465767,-0.0026373647965216573,0.518166666666667,-0.015497467453292493,-0.03520833333333335,0.39230879378225625,0.033587954452616656,0.48733333333333323,-0.01727417359775539
COG,20.479583333333334,2.631560190994172,-0.08619711602444453,63.977916666666665,2.4468083804159884,20.439249999999998,2.419713641563161,-0.06127585774114123,63.68741666666667,2.5160916669558375,20.37,2.1987204469167314,0.6433832504658962,63.415,2.661573125457719,0.040333333333333464,0.21184654943101075,-0.024921258283303313,0.29050000000000037,-0.06928328653984916,0.05479166666666672,0.2164198720387203,-0.3647901832451705,0.2814583333333334,-0.1073823725208654
COL,10.353083333333332,4.966762812657589,3.1129520906153267,75.93066666666667,1.2082134465677654,10.411166666666666,4.273356892065389,3.6325780864287616,75.71858333333334,1.2040808326721546,10.462166666666667,3.6145878024240123,3.3964432261312143,75.58258333333333,1.2097204500330005,-0.058083333333333424,0.6934059205922,-0.5196259958134348,0.2120833333333322,0.004132613895610844,-0.05454166666666671,0.6760875051167883,-0.14174556775794364,0.17404166666666576,-0.0007535017326175082
COM,4.060583333333334,3.1193406329002493,2.569241942277134,65.09291666666667,2.0109961469070816,4.0845,2.5750842539545786,2.664937704921566,64.78691666666667,2.0172831167890277,4.110416666666667,1.810311441137028,2.7628435706009618,64.47574999999999,2.0214106846146667,-0.023916666666666645,0.544256378945671,-0.09569576264443254,0.3060000000000003,-0.006286969881945842,-0.024916666666666684,0.6545145958816109,-0.09680081416191376,0.30858333333333327,-0.005207268853792492
CPV,12.289666666666667,1.6502385491737146,2.4751658669369387,74.51975,0.17547936111239038,12.2125,1.7126975544266887,2.402662268793233,74.25758333333333,0.16119586648490306,12.08175,1.2250088401160504,1.2353908908980478,73.97425,0.1712370042970172,0.07716666666666668,-0.06245900525297413,0.07250359814370588,0.2621666666666667,0.014283494627487318,0.10395833333333333,0.2126148545288321,0.6198874880194455,0.27274999999999966,0.0021211784076865686
CRI,10.091166666666666,2.6854098969728017,3.4410674451812717,79.9175,0.8510971327137735,10.190583333333334,3.0481436303905993,3.3820038958027996,79.81958333333334,0.9101828107598727,9.844416666666666,2.8304754788800714,3.44940820803256,79.82275,0.9777763375150612,-0.09941666666666678,-0.3627337334177971,0.059063549378472434,0.09791666666666758,-0.05908567804609915,0.12337499999999986,-0.07253279095363474,-0.00417038142564415,0.04737500000000058,-0.0633396024006438
CYP,10.605,1.089221886814512,3.01248305074825,81.26816666666666,1.3305704272486707,10.780583333333333,1.0682308458249687,2.7455876692515937,81.20208333333333,1.382712233794521,10.743333333333332,0.5711106675824023,2.246333088273239,81.21858333333334,1.4316485945470774,-0.17558333333333334,0.020991040989543297,0.26689538149665654,0.06608333333333266,-0.052141806545849934,-0.06916666666666667,0.259055609616055,0.3830749812375056,0.02479166666666599,-0.05053908364920329
CZE,3.8625000000000003,3.856104055275664,1.8467414782633533,78.67682926829268,0.2871318372943423,4.206916666666666,3.1274339718683977,1.9904748551372997,78.5140243902439,0.15582838703400537,4.628333333333333,1.991814149025921,1.9794327251952673,78.38861788617886,0.04919414594894872,-0.3444166666666666,0.7286700834072666,-0.1437333768739463,0.16280487804878283,0.13130345026033693,-0.38291666666666657,0.9321449531248716,-0.06634562346595695,0.14410569105690854,0.11896884567269679
DEU,4.0328333333333335,2.178671530770943,1.04624627892272,80.86754065040651,0.30698103485329586,4.274166666666667,1.8560662107793189,1.4318809808782778,80.81713414634147,0.14154555916704195,4.599666666666667,1.3753358768111221,1.6256626192884012,80.76544715447154,0.13060873610434143,-0.24133333333333326,0.3226053199916242,-0.38563470195555744,0.050406504065041,0.16543547568625394,-0.28341666666666665,0.4016678269799104,-0.28970817018284045,0.05104674796747883,0.08818614937447722
DNK,5.882750000000001,1.7039514221403687,1.6865962922879874,81.01504065040652,0.5448423144216575,6.105666666666667,1.6584101011517394,1.7454476251867386,80.85223577235773,0.5173883427112377,6.381666666666667,1.2096065487230119,1.8403696598683794,80.66849593495935,0.4887795668587021,-0.22291666666666665,0.04554132098862921,-0.058851332898751364,0.162804878048784,0.02745397171041983,-0.24945833333333334,0.24717243670867836,-0.07688668379019607,0.1732723577235795,0.02803137378147766
DOM,6.551416666666667,4.020861490501275,4.830676855657824,73.10266666666666,1.086944712479677,6.59575,4.105124430655773,4.9139821716891445,73.00066666666667,1.1184598689505083,6.571416666666667,3.8983611063779064,5.177581245278311,72.81966666666666,1.1451683992185933,-0.044333333333333336,-0.08426294015449831,-0.08330531603131996,0.10200000000000031,-0.03151515647083145,-0.01,0.06125019206168455,-0.1734521948102438,0.14150000000000004,-0.029111843369458157
DZA,11.715166666666667,5.5238763637930575,2.2083333333895943,75.20016666666668,1.86584983439042,11.57475,5.124046175940514,2.116666666669548,75.04366666666667,1.9040096978564425,11.372916666666667,4.677841712592577,2.2166666666684223,74.87825,1.933966091597265,0.14041666666666655,0.3998301878525434,0.0916666667200459,0.1565,-0.038159863466022494,0.1711249999999999,0.4230173256002401,-0.004166666639414176,0.1609583333333333,-0.03405812860342249
ECU,3.919333333333333,1.9202591529015747,2.6554840006954765,75.77066666666667,1.3308258450250623,3.9149999999999996,2.108496237533893,3.196587202652633,75.58624999999999,1.3949159241610376,3.9462499999999996,2.115846872829531,3.043313396922891,75.4705,1.4682796242524907,0.0043333333333333,-0.18823708463231836,-0.5411032019571566,0.18441666666666615,-0.06409007913597516,-0.013458333333333369,-0.09779385996397831,-0.19391469811370743,0.1500833333333329,-0.06872688961371419
EGY,10.212083333333334,13.494671218595505,4.024966661465401,70.32366666666667,1.9083798587601548,10.636750000000001,11.509683691589437,3.858657613649212,70.12358333333334,1.9430564831931767,10.821,11.290477632239503,3.738606717706164,69.96258333333334,1.9790443386619325,-0.4246666666666667,1.9849875270060668,0.1663090478161892,0.20008333333333303,-0.034676624433021656,-0.3044583333333333,1.1020967931780004,0.14317997187961837,0.18054166666666657,-0.03533223995088873
ESP,18.271416666666667,1.8353772369127193,1.33591276700965,83.1599593495935,0.28217063602499515,19.038999999999998,1.8073556163638511,1.0775145499616363,83.03841463414635,0.2135849868239208,19.607916666666668,1.2581296360389693,0.5544983158233815,82.91280487804879,0.19204777231485495,-0.7675833333333334,0.028021620548868365,0.25839821704801375,0.12154471544715051,0.06858564920107434,-0.66825,0.288623800436875,0.39070722559313426,0.12357723577235485,0.04506143185507006
EST,6.676166666666667,4.013424669774545,2.345348153729858,77.74105691056911,0.26473295945477465,7.172000000000001,3.6653143559992354,3.207947631633519,77.52743902439025,0.10798011281166388,8.1,2.2964628320071796,3.5142742876566744,77.32621951219512,-0.022404010522686955,-0.4958333333333333,0.34811031377531015,-0.8625994779036609,0.21361788617886646,0.15675284664311073,-0.7119166666666666,0.8584809188836827,-0.5844630669634079,0.20741869918699563,0.1435684849887308
ETH,2.9133333333333336,17.14882095408748,8.139584246589065,64.63,2.693406535896036,2.8212500000000005,17.401415293154695,8.521588432933235,64.07000000000001,2.7133999006634326,2.7303333333333337,15.256363986451447,9.123986637160696,63.471000000000004,2.7311065315240177,0.09208333333333335,-0.2525943390672169,-0.3820041863441708,0.5599999999999999,-0.01999336476739665,0.09150000000000001,0.9462284838180158,-0.4922011952858154,0.5795,-0.018849997813990802
